0	9772	1
0	4741	1
0	31217	1
0	14843	1
1	10706	1
1	7905	1
1	20041	1
1	19940	1
2	23741	1
2	25341	1
2	2985	1
2	1468	1
2	19426	1
2	11460	1
3	4633	1
3	20205	1
3	8266	1
3	9642	1
4	31562	1
4	30929	1
4	32084	1
4	3714	1
4	30959	1
4	32086	1
4	12239	1
4	5543	1
4	32083	1
4	7937	1
4	28571	1
4	31238	1
4	26791	1
4	28018	1
4	18856	1
4	23491	1
4	24899	1
4	5576	1
4	20814	1
4	2543	1
4	908	1
4	29063	1
4	16858	1
4	1736	1
4	16866	1
4	21638	1
4	24133	1
4	14213	1
4	31529	1
4	11935	1
4	5765	1
5	9454	1
5	29587	1
5	15131	1
5	4536	1
5	9280	1
5	30118	1
5	1082	1
5	9522	1
5	32309	1
5	31552	1
5	30772	1
5	32031	1
5	28494	1
5	32130	1
5	16506	1
5	6814	1
5	12929	1
5	31277	1
5	21676	1
5	2916	1
5	1727	1
5	27215	1
5	32132	1
5	8556	1
5	31840	1
5	31687	1
5	28328	1
5	1262	1
5	19941	1
5	29321	1
5	30568	1
5	32276	1
5	28537	1
5	23211	1
5	10428	1
5	19599	1
5	9380	1
5	16788	1
5	31865	1
5	31818	1
5	31209	1
5	31071	1
5	5923	1
5	28426	1
5	6854	1
5	28979	1
5	2908	1
5	9690	1
5	908	1
5	12504	1
5	32158	1
5	8630	1
5	31896	1
5	14493	1
5	31538	1
5	17747	1
5	31396	1
5	31072	1
5	17754	1
5	32042	1
5	17749	1
5	30929	1
5	8555	1
5	32105	1
5	9735	1
5	30633	1
5	25409	1
5	31524	1
5	31787	1
5	2928	1
5	32088	1
5	6451	1
5	1156	1
5	27824	1
5	30959	1
5	17750	1
5	9373	1
5	32015	1
5	32258	1
5	23207	1
5	1180	1
5	31238	1
5	16586	1
5	870	1
5	22439	1
5	4616	1
5	30595	1
5	32307	1
5	32126	1
5	30985	1
5	30771	1
6	20641	1
6	19844	1
6	10088	1
6	16150	1
7	11375	1
7	22960	1
7	20352	1
7	31600	1
7	9790	1
7	25794	1
7	32197	1
7	22967	1
7	22098	1
7	23453	1
7	20354	1
7	16595	1
7	19709	1
7	30027	1
7	30595	1
7	31687	1
7	21836	1
7	31278	1
8	1720	1
8	3185	1
8	25798	1
8	8266	1
8	25906	1
8	16248	1
8	27321	1
8	30871	1
8	7954	1
8	10017	1
8	8192	1
8	3674	1
8	8600	1
8	7577	1
8	20383	1
8	26416	1
8	4482	1
8	3239	1
8	15739	1
8	2098	1
8	32112	1
8	23417	1
8	7289	1
8	373	1
8	11589	1
8	5313	1
8	4452	1
8	9167	1
8	5025	1
8	21522	1
8	17781	1
8	11459	1
8	5611	1
8	28745	1
8	11336	1
8	11461	1
8	5361	1
8	6922	1
8	14595	1
8	30794	1
8	4178	1
9	31858	1
9	18225	1
9	30995	1
9	8355	1
9	29049	1
9	22098	1
10	30732	1
10	14393	1
