0	0	1
0	36286	1
0	7539	1
0	33528	1
0	21866	1
0	36696	1
0	22385	1
0	24489	1
0	5255	1
0	35636	1
0	14025	1
0	16625	1
0	5263	1
1	8832	1
1	0	1
1	15393	1
1	2734	1
1	23819	1
1	17597	1
1	13496	1
1	32445	1
1	13392	1
2	13496	1
2	3482	1
2	6156	1
2	8502	1
2	25531	1
2	0	1
2	6020	1
2	588	1
2	8010	1
2	22499	1
2	16590	1
2	4372	1
2	3804	1
2	22643	1
2	39532	1
2	19294	1
2	38483	1
2	21529	1
2	34269	1
2	23164	1
2	13370	1
2	29390	1
2	2015	1
2	970	1
2	6154	1
2	3672	1
2	29393	1
2	40521	1
2	13930	1
2	19085	1
3	15378	1
3	11419	1
3	10631	1
3	40976	1
3	11978	1
3	35857	1
3	0	1
4	16142	1
4	10538	1
4	30207	1
4	23940	1
4	34727	1
4	1220	1
4	9302	1
4	9729	1
4	10187	1
4	739	1
4	23519	1
4	11089	1
4	1097	1
4	14289	1
4	4106	1
4	13118	1
4	1	1
4	6065	1
4	7594	1
4	9125	1
4	16375	1
4	19880	1
4	10326	1
4	16034	1
4	20943	1
4	23939	1
4	17295	1
4	3443	1
4	39552	1
4	11010	1
4	1225	1
4	18915	1
4	16937	1
4	34726	1
4	15615	1
4	37815	1
4	25530	1
4	7078	1
4	20143	1
4	15578	1
4	15831	1
4	1952	1
4	26429	1
4	40727	1
4	993	1
4	17145	1
4	6523	1
4	19048	1
4	26565	1
4	9666	1
4	19593	1
4	21619	1
4	10544	1
4	10031	1
4	30537	1
4	1946	1
4	26417	1
4	23856	1
4	13515	1
4	17626	1
4	4210	1
4	3989	1
4	17913	1
5	8217	1
5	20032	1
5	6916	1
5	729	1
5	1	1
5	19775	1
5	23879	1
5	39187	1
5	8598	1
5	20242	1
5	13358	1
5	6917	1
5	8602	1
5	4504	1
5	4461	1
5	41116	1
5	3094	1
5	8601	1
5	4013	1
5	20751	1
5	1636	1
5	7610	1
5	12411	1
5	26122	1
5	643	1
6	12842	1
6	3131	1
6	7033	1
6	2321	1
6	6209	1
6	4888	1
6	7404	1
6	8000	1
6	18503	1
6	1	1
6	7866	1
6	21039	1
7	10065	1
7	8401	1
7	27316	1
7	10394	1
7	20180	1
7	8596	1
8	15414	1
8	5512	1
8	13985	1
8	7464	1
8	10586	1
8	30364	1
8	626	1
8	12238	1
8	12564	1
8	1	1
8	13071	1
8	12122	1
8	5689	1
8	24545	1
8	21361	1
8	25014	1
8	2430	1
8	30758	1
8	28237	1
8	26868	1
8	5545	1
8	39708	1
8	37839	1
8	37808	1
8	6979	1
8	5548	1
8	34763	1
8	2934	1
8	2882	1
8	16118	1
8	12374	1
8	15334	1
8	36242	1
8	7310	1
8	21108	1
8	27625	1
8	22452	1
8	26070	1
8	12067	1
8	28030	1
8	12695	1
8	26294	1
8	10059	1
8	2778	1
8	33522	1
8	22453	1
8	25336	1
8	5438	1
8	4543	1
9	26122	1
9	21071	1
9	3037	1
9	20243	1
9	3	1
9	1	1
10	22233	1
10	19864	1
10	2312	1
10	17439	1
10	30331	1
10	23856	1
10	3171	1
10	23867	1
10	11326	1
10	1	1
10	22714	1
10	470	1
11	31832	1
11	14909	1
11	9876	1
11	1753	1
11	1	1
11	16222	1
11	6124	1
11	39783	1
12	21851	1
12	13897	1
12	1	1
12	34331	1
12	36533	1
12	3804	1
13	21545	1
13	748	1
13	26122	1
13	1	1
13	24323	1
13	26374	1
13	33496	1
13	10367	1
13	1094	1
13	9814	1
13	31162	1
14	8364	1
14	22515	1
14	1	1
14	38714	1
14	7537	1
14	23872	1
15	3942	1
15	1	1
15	26122	1
15	28488	1
15	40954	1
16	11880	1
16	9017	1
16	9154	1
16	619	1
16	6006	1
16	8637	1
16	1571	1
16	2	1
16	5860	1
16	16557	1
16	21942	1
16	25850	1
16	9087	1
16	6990	1
17	3	1
17	11762	1
17	9170	1
17	5596	1
18	22129	1
18	35629	1
18	4417	1
18	19955	1
18	963	1
18	11637	1
18	101	1
18	38760	1
19	4115	1
19	20635	1
19	1378	1
19	5030	1
19	22340	1
19	13389	1
19	23656	1
19	3	1
20	462	1
20	14600	1
20	40912	1
20	4319	1
20	30331	1
20	27708	1
20	643	1
20	9557	1
20	21914	1
20	41300	1
20	5401	1
20	3	1
20	41292	1
20	25740	1
20	3690	1
20	13320	1
20	1617	1
20	33131	1
20	15146	1
21	22143	1
21	22141	1
21	22050	1
21	15064	1
22	21918	1
22	6819	1
22	26122	1
22	3	1
23	25063	1
23	26122	1
23	24616	1
23	37302	1
23	20988	1
23	21625	1
23	3	1
23	36166	1
23	23655	1
23	38928	1
24	3	1
24	26976	1
24	22770	1
24	26859	1
24	19959	1
24	6705	1
24	3246	1
25	17071	1
25	17395	1
25	17585	1
25	5038	1
25	32870	1
25	14988	1
25	3593	1
25	13406	1
25	10799	1
25	21427	1
25	18765	1
25	5587	1
25	16841	1
25	2957	1
25	11907	1
25	9559	1
25	27232	1
25	3	1
25	5610	1
25	12341	1
25	5588	1
25	21227	1
25	35996	1
25	9838	1
25	5773	1
25	3908	1
25	22884	1
25	18846	1
25	16397	1
25	876	1
25	14176	1
25	31359	1
25	13808	1
25	24681	1
25	11582	1
25	2890	1
25	33068	1
25	35448	1
25	11106	1
25	10009	1
25	35320	1
25	7838	1
25	21748	1
26	10293	1
26	30897	1
26	11291	1
26	11932	1
26	2853	1
26	3	1
26	2000	1
26	11091	1
26	37800	1
26	8639	1
27	3	1
27	26122	1
27	14901	1
27	20300	1
28	23889	1
28	3	1
28	22298	1
28	29688	1
28	3487	1
28	13684	1
28	27556	1
28	16847	1
28	22513	1
28	24268	1
28	5696	1
28	38861	1
28	7865	1
28	40963	1
28	30123	1
28	40227	1
28	3086	1
28	2379	1
28	21920	1
28	15361	1
28	15239	1
28	506	1
29	3940	1
29	485	1
29	23878	1
29	3942	1
29	11888	1
29	18499	1
29	8984	1
29	14140	1
30	3	1
30	559	1
30	39463	1
30	22514	1
30	26122	1
30	6619	1
31	13053	1
31	3	1
31	35310	1
31	2497	1
32	25717	1
32	4	1
32	994	1
32	26387	1
32	27825	1
32	20495	1
32	5598	1
32	1737	1
32	1580	1
32	14353	1
32	36063	1
32	7456	1
32	1395	1
32	7455	1
32	4740	1
32	96	1
32	1596	1
32	21886	1
32	8854	1
32	13194	1
32	23276	1
32	3992	1
32	5591	1
